Post_Title,Post_ID,Post_Date,Post_Score,Comment_Text,Comment_ID,Comment_Author,Comment_Score,Comment_Date,Ticker,Ticker_Mentions_In_Comment,Ticker_Mentions_In_Post,Is_Hinglish,Hinglish_Score,VADER_Sentiment,TextBlob_Sentiment,Combined_Sentiment,VADER_Compound,TextBlob_Polarity
Whistleblower Documents Reveal SEBI’s Chairperson Had Stake In Obscure Offshore Entities Used In Adani Money Siphoning Scandal,1eoybro,2024-08-10,917,"Too much scam and corruption in the Indian stock market. I don't feel safe to invest. No matter the ATHs, corruption and fraud will hollow it out from inside eventually, I fear.",lhool3n,Own_Shower_8179,0,2024-08-12,ADANIENT.NS,0,1,True,3,Negative,Positive,neutral,-1,1
Whistleblower Documents Reveal SEBI’s Chairperson Had Stake In Obscure Offshore Entities Used In Adani Money Siphoning Scandal,1eoybro,2024-08-10,917,"This is what Criminal Lawyer Jai Anant Dehadrai wrote about this report. First, there is no evidence anywhere in the Report to back the claim that the SEBI Chairperson took any bribes. Routine investment instruments have been sensationalised in the Report to create an impression of ill-gotten and opaque wealth. Second, the Report tries to spin the illusion that the mere existence of an offshore entity implies that some criminal activity has taken place. Without any evidence linking a decision or favour to the alleged beneficiary - the Adani Group - the Report clumsily recycles its own earlier claims which were debunked by the Supreme Court. No criminal court anywhere in the world would take cognisance of this “material” as no criminality is made out. I hope, for the sake of democracy and India, that our investigating agencies are alive to this very real and present danger.",lhjt4fs,agentmac50,-3,2024-08-11,ADANIENT.NS,1,1,True,4,Positive,Neutral,bullish,1,0
Whistleblower Documents Reveal SEBI’s Chairperson Had Stake In Obscure Offshore Entities Used In Adani Money Siphoning Scandal,1eoybro,2024-08-10,917,Time to squeeze Hindenburg naked puts on Adani. Hindenburg seems to be trying to profit out of cooked up news after shorting a stock. Let’s teach them a lesson that things need to be based on facts and it they have facts a case should be lodged in the court not try to make money off puts . They also seem to be going after governments for Regime change than actual investing which is not a good for any financial exchange,lhxd1q9,Silly_Razzmatazz_636,0,2024-08-13,ADANIENT.NS,1,1,True,3,Positive,Neutral,bullish,1,0
Whistleblower Documents Reveal SEBI’s Chairperson Had Stake In Obscure Offshore Entities Used In Adani Money Siphoning Scandal,1eoybro,2024-08-10,917,"You guys know that Hindenburg makes money by shorting? Their report itself tells that they are not sure, it is ""alleged"" If the market falls they make massive money. Who is going to get screwed? Millions of retail investors doing SIP every month! If self flagellation was a sport, Indians will be the eternal gold medalist!",lhh8mj7,ayomip001,-23,2024-08-11,ADANIENT.NS,0,1,True,3,Negative,Negative,bearish,-1,-1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,My Nifty 50 index fund is down 1000+ lakh on its Adani Enterprises holding since 31st December 2022. Retail investors are the bagholders as usual.,j5sqnvo,[deleted],70,2023-01-25,ADANIENT.NS,2,1,True,3,Positive,Negative,neutral,1,-1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"So if the mutual fund you're investing in has stocks in adani companies, its best to switch?",j5s662v,sansLight,181,2023-01-25,ADANIENT.NS,1,1,True,2,Positive,Positive,bullish,1,1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"The most interesting part is about his auditors. He couldn't be more obvious about fudging his books. > The independent auditor for Adani Enterprises and Adani Total Gas is a tiny firm called Shah Dhandharia. Shah Dhandharia seems to have no current website. Historical archives of its website show that it had only 4 partners and 11 employees. Records show it pays INR 32,000 (U.S. $435 in 2021) in monthly office rent. The only other listed entity we found that it audits has a market capitalization of about INR 640 million (U.S. $7.8 million). > Shah Dhandharia hardly seems capable of complex audit work. Adani Enterprises alone has 156 subsidiaries and many more joint ventures and affiliates, for example. Further, Adani’s 7 key listed entities collectively have 578 subsidiaries and have engaged in a total of 6,025 separate related-party transactions in fiscal year 2022 alone, per BSE disclosures. > The audit partners at Shah Dhandharia who respectively signed off on Adani Enterprises and Adani Total Gas’ annual audits were as young as 24 and 23 years old when they began approving the audits. They were essentially fresh out of school, hardly in a position to scrutinize and hold to account the financials of some of the largest companies in the country, run by one of its most powerful individuals.",j5snzse,tapparvasi,154,2023-01-25,ADANIENT.NS,9,1,True,4,Positive,Neutral,bullish,1,0
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"I'm afraid, once the days of this government is over, may be tomorrow, or, maybe 20, 50, 100 years from now, Adani group will fall and with it we will see a crisis worse than Harshad Mehta scam. I as a micro-clog in the grand scheme of things, have a feeling that things are not right in the market and sooner or later shit will hit the fan and there will be metaphorical bloodbath in the bourses and because of that, literally bloodbath on the Indian streets.",j5sicqc,grilled_Champagne,124,2023-01-25,ADANIENT.NS,1,1,True,2,Negative,Negative,bearish,-1,-1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,I stopped investing in nifty next 50 simply because the high weightage of adani stocks. SEBI needs to do something about such stocks entering index,j5skh5t,UnicornWithTits,45,2023-01-25,ADANIENT.NS,1,1,True,2,Positive,Neutral,bullish,1,0
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"There goes my plans to invest in Nifty index funds. I can't in good conscience invest into indices with such fraud companies. Only a fraud system will include these fraud companies in its major indices. By extension, I think these regulators and officials who had knowledge of what is going on with these companies and still went ahead with or didn't prevent their inclusion into Nifty indices must be frauds themselves.",j61fzjf,technomeyer,17,2023-01-27,ADANIENT.NS,0,1,True,3,Negative,Positive,neutral,-1,1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"Funny thing is Adani gas annual report like mentioned in the article is done by a 26/27 year old who completed CA 4 years ago. Not complaining about age but to handle such a large company at very young age is either a huge achievement or huge mockery of the investors. I thought I am being smart, reading companies reports before investing but now I have to check the auditors credibility as well",j5ta9pk,as_ninja6,30,2023-01-25,ADANIENT.NS,1,1,True,2,Positive,Positive,bullish,1,1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"How do I save myself from an eventual bloodbath as a N50 and NN50 investor? I understand that actively managing a passive fund defeats its objectives. But at the same time, it's fairly blatant what they are trying to do.",j5wvr59,quicksilver101,12,2023-01-26,ADANIENT.NS,0,1,True,2,Positive,Negative,neutral,1,-1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"Given that Adani family ownes basically 90% of the shares, it can't fall significantly, right? I still made 10% profit today on intraday. I was hoping it would reach lower circuit as Adani would let the price fall once the cat is out of the bag, but it seems they decided to defend it.",j5t9emv,[deleted],13,2023-01-25,ADANIENT.NS,2,1,True,2,Positive,Positive,bullish,1,1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"I was seeing in my Kuvera Portfolio , all most all funds from Quant MF (Quant Active, Quant Absolute ) has very good weightage of Adani stocks. Should I keep it as it is as these MFs anyway have high churning rate that they would take right decision and sell off this stocks when required, or should I redeem these funds?",j5xfnsi,ImpressiveLet1991,4,2023-01-26,ADANIENT.NS,1,1,True,3,Positive,Positive,bullish,1,1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"Everyone knows how corrupt Asani group is. But since the huge downfall in shares, is it a good time to buy the dip?",j64utjr,shivamconan101,3,2023-01-28,ADANIENT.NS,0,1,True,2,Positive,Positive,bullish,1,1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,The amount of fraud the Indian stock market investors are financing would make you want to weep.,j5x8b7a,technomeyer,2,2023-01-26,ADANIENT.NS,0,1,True,4,Negative,Neutral,bearish,-1,0
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,I never invested in Indian stock market because I always suspected a lot of fraud and manipulation.,j5xa0yg,technomeyer,2,2023-01-26,ADANIENT.NS,0,1,True,3,Negative,Neutral,bearish,-1,0
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"It’s tied to the network of offshore CT/CSC managed Corp Trust accounts set up in part by Epstein - who granted himself a Farmer’s and Nationwide bank charter while acting as the unauthorized POA in 1999 over Landmark, Inc. and George & Gladys’ estates in Delaware, Ohio. It appears that he or another mastermind of 9/11 also became the guardian over the Steiner land trust and the family’s trust attorneys of record, before re-recording deeds, probate estates and trust files - transferring property upon death of the Steiners/Stoners heirs, several of whom who died in the terrorist attack.",lnv7sg9,DisastrousGrape7803,1,2024-09-19,ADANIENT.NS,0,1,True,2,Negative,Neutral,bearish,-1,0
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"It's always best to go against people to earn money. No one wants to buy adani, so I bought a chunk, never been happier. The day people feel like ohh a positive news and there is a rush, I will sell. Ik fundamentally everything is off. once a famous man said, "" Markets can be irrational for longer than you think.""",j5t030b,hypocriteLord_,-2,2023-01-25,ADANIENT.NS,1,1,True,3,Positive,Positive,bullish,1,1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"Just in case it is not common knowledgr, Hindenburg has short position in Adani and from what I have read, Hindenburg indulges in what is called short-sell activism. Basically take a short position, publish a hit piece about a business and reap profits. And a preliminary glance at their reports tell that most of them are negative meaning they make money by short selling. Not saying Adani has a halo on his head, definitely not, just facts you might take into consideration.",j5srlsj,[deleted],-22,2023-01-25,ADANIENT.NS,2,1,True,2,Positive,Neutral,bullish,1,0
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"Adani Faces One of Worst Billionaire Wipeouts With Empire Under Siege , now what's the future and how does investors stop the bleed",j6710bp,Menu-Quirky,1,2023-01-28,ADANIENT.NS,1,1,True,2,Negative,Negative,bearish,-1,-1
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"Who's to say that Hindenberg Research is not manipulating the market with these sensational reports (even if they are false, they bring down the stocks enough for Hindenberg to take unfair advantage on Short selling and hedging)? They have done it before, they'll do it again. But hey Adani is also not squeaky clean. Noone of the Indian rich people are.",j6luz4i,[deleted],1,2023-01-31,ADANIENT.NS,1,1,True,3,Positive,Neutral,bullish,1,0
Adani Group: How The World’s 3rd Richest Man Is Pulling The Largest Con In Corporate History (Hindenburg Research),10kpmbm,2023-01-25,761,"Explained | Decoding the OCCRP’s Adani report: Excerpts from the article"" *Alleged cover up by SEBI Chairman* The revelation of the DRI letter suggests that either SEBI has suppressed facts and provided false information which amounts to perjury; or that the then SEBI chairperson instead of acting on the DRI letter preferred to close the ongoing investigations into the Adani group. The matter deserves the attention of the apex court because the SEBI chairperson in January 2014 retired only in February 2017 and is currently serving as “Non-Executive Independent Director-Chairperson” of NDTV, which was acquired by the Adani group in 2022."" *Investigation Findings* The OCCRP investigation has further revealed that a UAE-based secretive firm named Excel Investment and Advisory Services Limited owned by Vinod Adani, brother of Gautam Adani and member of Adani promoter group, had received over $1.4 million in “advisory” fees from management companies of EIFF, EMRF and GOF between June 2012 and August 2014. The investigators have not only dug up invoices and transaction records, but also internal emails which suggest that EIFF, EMRF and GOF were investing funds into the Adani group stocks at the behest of Excel Investment and Advisory Services Limited, that is, Vinod Adani. Therefore, there is now prima facie evidence that entities like EIFF, EMRF and GOF were/are fronts through which Vinod Adani has invested massive funds into Adani group companies stocks. If one adds the shareholding of Vinod Adani in three Adani companies — through offshore individuals and entities like Nasser Ali and Chang Chung-Ling via EIFF, EMRF and GOF, with the disclosed promoter group shareholding of those companies — the promoter group shareholding of Adani Enterprises and Adani Transmission stood at over 78% in January 2017. This would be in clear breach of the 75% threshold contained in 19A of the Securities Contracts (Regulation) Rules. The OCCRP evidence is over and above the ones already provided by the Hindenburg report which alleged a vast global web of tax haven based shell companies run by Vinod Adani through individuals like Chang Chung-Ling and offshore funds such as EIFF, EMRF etc. If more shell companies and transactions are investigated, it could further reveal breaches and contraventions of rules and regulations by the Adani group via the Vinod Adani channel.",jywxz77,MaxxDecimus,1,2023-09-03,ADANIENT.NS,19,1,True,6,Positive,Neutral,bullish,1,0
Adani suspected of fraud by selling low-grade coal as high-value fuel,1cxrs4g,2024-05-22,549,"I like how the authorities at the receiving end are portrayed as very innocent. I mean look at this statement: >reviewed by FT indicate that Adani bought low-calorie coal from Indonesia and sold it to Tangedco at inflated prices, falsely claiming it was high-calorie coal. So you are saying that when you receive coal you will not sample the calorific value worth millions? So you mean to say I can sell trash to Tangedco and make still millions exploiting their incompetence? Seems like Tangedco deserved it. Also why doesn't FT go and check the testing reports for coal quality? Where did ""investigative journalism"" go to die?",l55fl2y,nascentmind,5,2024-05-22,ADANIENT.NS,1,1,True,3,Negative,Neutral,bearish,-1,0
Adani suspected of fraud by selling low-grade coal as high-value fuel,1cxrs4g,2024-05-22,549,"I'm not sure why a thread on investments has to degenerate into politics, where the comments can be summarized as: Adani Bad = Modi Bad = India bad. Are there other points that may be relevant ? I am a former CEO (retired early). While I haven no connection with the Adani group or anyone in infrastructure, I've seen Gautam Adani from the days he was travelling on a scooter trading in plastics. His big break came when he set up Adani port (with a Cong Govt in Gujarat at the time) on what was then waste land. People thought he was nuts for setting up a port close to Kandla, which we then thought was the Gold standard in ports (Adani port turned out to be world class and we could see how bad Kandla or JNPT were by comparison, in for e.g. turnaround time of a ship). Just like Reliance's refinery he took a big audacious bet and created world class infra when there was no immediate need for it. That, for me, is a learning if one wants to get into infra. Most of the Adani projects after the current govt came to power are in states rules by the opposition. Vizhimgam port in Kerala had a anti Capitalist anti Adani, Communist govt of Kerala wooing Adani to run the port. There are also ports in Andhra, TN, Odisha and WB, which are opposition ruled. The point is that a big player in Infra has to be close to politicians on both sides (just as they are in the US). That \`closeness' will invariably involve a bribe, but the politicians bargaining power is less when there is no competitor (offering the same service at a similar price) and when voters want the infra provider (e.g. the state needs power and its SEB cannot supply it). Adani's competitor today is other private solar and wind projects, which will prevent Adani from making windfall profits from thermal power. If the power cost gets too high, industry will move to other states, or domestic consumers will complain. In power, the big gamble of Adani was importing coal, when the view in India was that India had plentiful supply of coal and imports were too costly. Profits came from owning the coal mine abroad, owning the port and the power plant that converts the coal into power. Extraordinary profit comes from all the other jugaad that promoters to - the most common example among Infra promoters is gold plating the project cost. The damage to the economy is worse when the infra company goes bust and cant pay the bank loan (as happened with several companies went to the IBC and had a new owner as a consequence). P.S - I blog on Indian national security, geopolitics and startups in my blog \`DeansMusings'. (not sharing a link as it will violate forum guidelines, but it can be googled).",l59zs7m,Dean_46,1,2024-05-23,ADANIENT.NS,12,1,True,4,Negative,Neutral,bearish,-1,0
Adani suspected of fraud by selling low-grade coal as high-value fuel,1cxrs4g,2024-05-22,549,Thats the norm in TN . corruption and kickbacks to ministers and get the contract sell inferior products and profit. Across all the sectors.,l55nacm,muralik7,-3,2024-05-22,ADANIENT.NS,0,1,True,3,Positive,Neutral,bullish,1,0
US Probing Indian Billionaire Gautam Adani and His Group Over Potential Bribery,1bfrg6l,2024-03-16,516,Seeing this news adani and his so-called media group announce various plans and investment ideas to nullify this. Not sure how it's gonna be manipulated and doubtful regarding put sorts. Have a technical analysis before entering into them. Anyone has expertise in this enlight me if anything.,kvb7vn1,Aggravating_Ad_4314,1,2024-03-17,ADANIENT.NS,1,2,True,2,Negative,Negative,bearish,-1,-1
US Probing Indian Billionaire Gautam Adani and His Group Over Potential Bribery,1bfrg6l,2024-03-16,516,"Transparency and accountability are essential pillars of any democracy, and it's crucial that investigations such as these are conducted diligently. Regardless of one's stature or wealth, the law must be upheld impartially. Let's hope for a thorough and fair inquiry into these allegations against Gautam Adani and his group, ensuring justice prevails and trust in our institutions is upheld.",kvun5u2,thetatva,0,2024-03-21,ADANIENT.NS,2,2,True,2,Positive,Positive,bullish,1,1
"Adani is accused of fraud, but we all knew something was wrong, so why did the stock price fall? And why did Adani force his FPO through only to cancel it and return money? An easy-to-understand read",10rj9fg,2023-02-02,487,"Basically Adani efed up , then he forced his rich friends to buy the fpo anyways to try and see whether the stock would recover due to the good news. India retail investors have gotten smarter and dumped it further so he took a convenient u turn and returned the fpo money cause otherwise he would have a bunch of very pissed of HNI / Corporate investors.",j6w07nn,redditkami123,395,2023-02-02,ADANIENT.NS,1,2,True,4,Positive,Positive,bullish,1,1
"Adani is accused of fraud, but we all knew something was wrong, so why did the stock price fall? And why did Adani force his FPO through only to cancel it and return money? An easy-to-understand read",10rj9fg,2023-02-02,487,"FPO cancellation was most likely due to Adani throwing in the towel rather than the logic you ascribed in the article. ADANIENT ended at 2,982 on Tuesday (last day of FPO), down significantly from pre-Hindenburg (\~3400) but actually rising rising a little over Friday's close of 2,768 (first trading day after Hindenburg), an anomaly among the rest of his companies which were in freefall. It was clearly propped up by his offshore entities and I think the plan was to continue to prop it up. This is how he got buy in from his billionaire club.On Wednesday (after calling off the FPO), it went into freefall mode finally dropping to 2,179 and it is continuing to decline today. Think now his strategy is to wait out the selling and hope people have forgotten this in a few months and then start propping his companies stocks again.",j6w0wj6,[deleted],89,2023-02-02,ADANIENT.NS,3,2,True,4,Positive,Neutral,bullish,1,0
"Adani is accused of fraud, but we all knew something was wrong, so why did the stock price fall? And why did Adani force his FPO through only to cancel it and return money? An easy-to-understand read",10rj9fg,2023-02-02,487,"[Two companies accused by Hindenburg Research of assisting the Adani Group in its alleged conspiracy of accounting fraud and stock market manipulation were underwriters in Adani Enterprises’ $2.5 billion share offering Monday, which was abruptly cancelled on Wednesday.](",j6w54ek,kaisadusht,40,2023-02-02,ADANIENT.NS,3,2,True,4,Negative,Negative,bearish,-1,-1
"Adani is accused of fraud, but we all knew something was wrong, so why did the stock price fall? And why did Adani force his FPO through only to cancel it and return money? An easy-to-understand read",10rj9fg,2023-02-02,487,"Some guys started propagating this a week back not realising how stocks operate. Even with low float, a stock can be brought to its knees. For Adani stocks to fall, some big party needs to sell: • ⁠LIC won't • ⁠Banks won't (they own pledged shares; but if they sell Adani defaults and bank too) • ⁠Promoters own close to 75% Even shell companies won't sell. It might very well happen that the 20k might come back to prop up the stock but it’s interesting that retail participation in this FPO fiasco was less than 15% of the allotment.",j6xhjdh,IllPlatypus8316,13,2023-02-02,ADANIENT.NS,2,2,True,4,Positive,Positive,bullish,1,1
"Adani is accused of fraud, but we all knew something was wrong, so why did the stock price fall? And why did Adani force his FPO through only to cancel it and return money? An easy-to-understand read",10rj9fg,2023-02-02,487,Also many investment firms/banks downrated Adani entities to 0 value for collateral.,j6w2evt,F-001,30,2023-02-02,ADANIENT.NS,1,2,True,2,Positive,Positive,bullish,1,1
"Adani is accused of fraud, but we all knew something was wrong, so why did the stock price fall? And why did Adani force his FPO through only to cancel it and return money? An easy-to-understand read",10rj9fg,2023-02-02,487,"Adani shares have been fallen because of the current allegations by hindenburg, something wrong is with the sudden rise of adani shares over the past yrs , the adani grp withdrawed fpo mainly due to lack of retail investors participation as well current market trend ( downwards).",j6wkdni,[deleted],2,2023-02-02,ADANIENT.NS,3,2,True,5,Negative,Negative,bearish,-1,-1
"Adani is accused of fraud, but we all knew something was wrong, so why did the stock price fall? And why did Adani force his FPO through only to cancel it and return money? An easy-to-understand read",10rj9fg,2023-02-02,487,"So, do any of you guys made any profit from this down fall? Any puts in place? Also, do research reports like this come out against US or other country’s companies too? I mean it looks stupid that the whole nation rooted and bought adani stocks and a small firm from miles away kills it with a report. Do people in India really didn’t know?",j6y1c30,alpha_onex,1,2023-02-02,ADANIENT.NS,1,2,True,2,Negative,Negative,bearish,-1,-1
